review_id,order_details_id,rating,review_text,review_date
1774,17766,4,"Exactly as described, will buy again.",2025-09-18
1775,38521,5,"Nice product, fast delivery too.",2025-12-29
1776,58644,3,"It's okay, expected a bit better.",2026-02-06
1777,97879,5,"Exactly as described, will buy again.",2026-07-18
1778,95150,5,"Really happy with this purchase, great quality!",2026-02-16
1779,45733,4,"Nice product, fast delivery too.",2024-10-14
1780,41597,2,"Disappointed, expected better.",2026-07-02
1781,56495,1,"Disappointed, expected better.",2024-12-21
1782,8692,3,"Average quality, does the job.",2026-04-29
1783,98231,4,Good value for money.,2026-07-10
1784,50074,3,Decent product for the price.,2026-01-13
1785,81585,4,"Really happy with this purchase, great quality!",2026-06-29
1786,76071,5,"Really happy with this purchase, great quality!",2026-08-20
1787,36083,5,"Nice product, fast delivery too.",2026-05-26
1788,15601,3,"Average quality, does the job.",2025-04-07
1789,59360,2,Product did not match the description.,2026-07-09
1790,34019,1,Product did not match the description.,2024-02-22
1791,85804,3,Decent product for the price.,2025-04-02
1792,24193,5,"Really happy with this purchase, great quality!",2026-02-04
1793,50995,4,"Really happy with this purchase, great quality!",2026-01-28
1794,95630,4,"Nice product, fast delivery too.",2026-03-07
1795,32947,1,"Disappointed, expected better.",2026-02-06
1796,40098,4,"Loved it, fits perfectly.",2026-09-01
1797,56505,4,"Really happy with this purchase, great quality!",2025-07-11
1798,10799,5,"Loved it, fits perfectly.",2026-09-09
1799,65225,5,"Nice product, fast delivery too.",2024-09-25
1800,49140,3,"It's okay, expected a bit better.",2026-01-31
1801,81089,5,"Loved it, fits perfectly.",2025-11-19
1802,43755,4,"Loved it, fits perfectly.",2026-06-26
1803,72657,3,"Average quality, does the job.",2026-04-20
1804,3354,4,"Nice product, fast delivery too.",2025-11-03
1805,390,-1,"Nice product, fast delivery too.",2024-11-07
1806,5788,4,"Loved it, fits perfectly.",2025-03-13
1807,45956,2,Not satisfied with the quality.,2025-03-26
1808,56280,2,Not satisfied with the quality.,2026-01-30
1809,25979,2,"Disappointed, expected better.",2025-09-27
1810,71254,4,"Nice product, fast delivery too.",2026-01-14
1811,12958,4,"Nice product, fast delivery too.",2026-04-08
1812,78210,3,Decent product for the price.,2026-02-14
1813,81480,5,"Loved it, fits perfectly.",2024-01-11
1814,42376,3,"Average quality, does the job.",2025-08-05
1815,72754,5,"Nice product, fast delivery too.",2026-09-07
1816,95571,6,"Nice product, fast delivery too.",2026-03-20
1817,44214,4,"Nice product, fast delivery too.",2025-06-19
1818,87680,3,"It's okay, expected a bit better.",2026-07-07
1819,59156,3,"Average quality, does the job.",2025-10-11
1820,27339,3,Decent product for the price.,2026-08-29
1821,30993,3,Decent product for the price.,2025-10-31
1822,52160,5,"Really happy with this purchase, great quality!",2025-12-05
1823,17703,4,"Really happy with this purchase, great quality!",2026-09-09
1824,5965,4,"Exactly as described, will buy again.",2026-02-22
1825,61365,4,"Really happy with this purchase, great quality!",2025-09-24
1826,50291,3,"It's okay, expected a bit better.",2025-08-18
1827,28391,5,,2025-04-12
1828,66125,5,Good value for money.,2026-02-04
1829,16347,4,Good value for money.,2026-05-24
1830,33224,5,"Really happy with this purchase, great quality!",2025-07-09
1831,69968,5,"Really happy with this purchase, great quality!",2026-08-26
1832,61007,5,"Exactly as described, will buy again.",2026-02-22
1833,73121,5,"Exactly as described, will buy again.",2026-07-27
1834,45792,3,"It's okay, expected a bit better.",2025-09-23
1835,51336,5,"Exactly as described, will buy again.",2025-10-02
1836,11512,5,Good value for money.,2025-06-07
1837,9330,5,"Loved it, fits perfectly.",2024-08-22
1838,77748,5,"Really happy with this purchase, great quality!",2025-10-13
1839,3418,4,"Loved it, fits perfectly.",2026-02-13
1840,72319,1,"Disappointed, expected better.",2024-08-31
1841,69306,5,"Exactly as described, will buy again.",2025-02-09
1842,82615,3,,2026-07-08
1843,2982,4,"Really happy with this purchase, great quality!",2026-07-10
1844,68343,3,"Average quality, does the job.",2026-05-05
1845,40432,5,Good value for money.,2026-07-10
1846,29350,5,"Really happy with this purchase, great quality!",2025-07-18
1847,39089,5,"Really happy with this purchase, great quality!",2026-06-17
1848,23518,5,,2026-08-01
1849,95469,4,Good value for money.,2026-08-16
1850,8105,4,,2026-03-05
1851,98508,5,"Loved it, fits perfectly.",2026-03-21
1852,95885,4,"Nice product, fast delivery too.",2025-07-01
1853,94833,5,Good value for money.,2025-11-28
1854,78300,5,"Loved it, fits perfectly.",2026-09-07
1855,2100,4,"Loved it, fits perfectly.",2026-06-29
1856,44781,5,"Nice product, fast delivery too.",2026-06-04
1857,48038,5,"Really happy with this purchase, great quality!",2026-05-11
1858,16182,3,"Average quality, does the job.",2026-02-12
1859,60425,5,"Really happy with this purchase, great quality!",2026-08-27
1860,91099,2,Not satisfied with the quality.,2026-08-27
1861,46647,3,"It's okay, expected a bit better.",2026-04-13
1862,503,1,"Disappointed, expected better.",2026-07-06
1863,92446,3,"Average quality, does the job.",2025-07-01
1864,74304,5,,2025-12-29
1865,21740,5,"Nice product, fast delivery too.",2025-11-22
1866,45568,5,"Nice product, fast delivery too.",2025-07-24
1867,97401,2,"Disappointed, expected better.",2026-06-25
1868,65653,5,"Loved it, fits perfectly.",2024-02-18
1869,27857,4,"Exactly as described, will buy again.",2026-04-09
1870,80619,4,"Loved it, fits perfectly.",2026-04-21
1871,54233,4,"Really happy with this purchase, great quality!",2024-11-18
1872,94283,4,"Loved it, fits perfectly.",2025-03-15
1873,5424,4,"Really happy with this purchase, great quality!",2024-07-18
1874,31895,3,"It's okay, expected a bit better.",2024-08-25
1875,67076,4,Good value for money.,2025-05-21
1876,51756,5,,2026-07-08
1877,72341,2,"Disappointed, expected better.",2025-02-07
1878,74739,2,"Disappointed, expected better.",2025-03-12
1879,33598,4,"Really happy with this purchase, great quality!",2026-03-20
1880,21033,4,Good value for money.,2024-11-19
1881,63163,5,"Really happy with this purchase, great quality!",2026-08-02
1882,58518,5,"Really happy with this purchase, great quality!",2026-06-20
1883,78009,4,"Exactly as described, will buy again.",2025-06-17
1884,80501,5,"Exactly as described, will buy again.",2025-02-05
1885,3917,-1,"Disappointed, expected better.",2026-04-10
1886,91570,3,"It's okay, expected a bit better.",2024-02-17
1887,54161,5,"Nice product, fast delivery too.",2025-09-28
1888,27183,5,"Nice product, fast delivery too.",2026-02-12
1889,5805,3,"Average quality, does the job.",2026-06-09
1890,91384,5,"Really happy with this purchase, great quality!",2026-01-23
1891,7943,3,Decent product for the price.,2026-01-04
1892,10427,5,"Nice product, fast delivery too.",2026-01-15
1893,17035,1,Product did not match the description.,2026-09-01
1894,91289,5,"Really happy with this purchase, great quality!",2025-11-17
1895,52702,5,"Nice product, fast delivery too.",2026-09-12
1896,80851,4,"Nice product, fast delivery too.",2026-08-29
1897,18924,3,"It's okay, expected a bit better.",2024-03-15
1898,19091,3,Decent product for the price.,2026-09-13
1899,47847,3,"It's okay, expected a bit better.",2025-06-19
1900,748,5,"Exactly as described, will buy again.",2024-07-09
1901,94643,4,"Loved it, fits perfectly.",2025-11-18
1902,86757,4,"Exactly as described, will buy again.",2026-02-05
1903,27748,5,"Nice product, fast delivery too.",2026-07-06
1904,63756,4,"Really happy with this purchase, great quality!",2024-11-06
1905,39293,3,Decent product for the price.,2025-12-18
1906,10284,4,Good value for money.,2025-01-15
1907,58191,3,"Average quality, does the job.",2026-03-08
1908,13053,5,"Really happy with this purchase, great quality!",2026-08-16
1909,60973,4,"Exactly as described, will buy again.",2025-07-27
1910,69829,5,"Really happy with this purchase, great quality!",2025-06-29
1911,58377,5,Good value for money.,2025-09-09
1912,81698,2,"Disappointed, expected better.",2026-06-07
1913,70900,4,"Exactly as described, will buy again.",2026-09-02
1914,39806,4,"Nice product, fast delivery too.",2024-11-14
1915,92660,3,Decent product for the price.,2023-08-15
1916,20572,5,"Really happy with this purchase, great quality!",2026-01-27
1917,26399,4,"Loved it, fits perfectly.",2026-06-04
1918,69783,3,"It's okay, expected a bit better.",2025-01-24
1919,74139,5,Good value for money.,2025-10-17
1920,84095,5,"Exactly as described, will buy again.",2025-04-25
1921,61442,3,"It's okay, expected a bit better.",2026-08-13
1922,37343,5,"Loved it, fits perfectly.",2026-09-04
1923,13251,2,Not satisfied with the quality.,2024-10-26
1924,11457,4,"Exactly as described, will buy again.",2026-08-23
1925,18629,5,"Nice product, fast delivery too.",2024-08-13
1926,89048,1,"Disappointed, expected better.",2026-02-11
1927,72272,5,"Loved it, fits perfectly.",2026-08-12
1928,10226,4,Good value for money.,2026-02-11
1929,19293,4,"Really happy with this purchase, great quality!",2026-02-04
1930,80641,5,"Nice product, fast delivery too.",2026-07-28
1931,9542,5,"Really happy with this purchase, great quality!",2026-01-22
1932,53990,5,"Really happy with this purchase, great quality!",2026-08-31
1933,93393,5,"Really happy with this purchase, great quality!",2026-07-08
1934,50617,5,"Exactly as described, will buy again.",2026-03-23
1935,91563,4,"Loved it, fits perfectly.",2025-07-15
1936,32234,5,"Exactly as described, will buy again.",2025-07-03
1937,67717,4,"Nice product, fast delivery too.",2026-08-17
1938,4382,4,"Exactly as described, will buy again.",2024-11-03
1939,4156,5,Good value for money.,2026-08-19
1940,67043,4,"Really happy with this purchase, great quality!",2026-02-05
1941,94332,1,"Disappointed, expected better.",2025-06-01
1942,35645,2,Product did not match the description.,2026-09-03
1943,61714,4,"Nice product, fast delivery too.",2025-04-10
1944,88143,2,Not satisfied with the quality.,2025-08-22
1945,79342,3,"Average quality, does the job.",2025-02-06
1946,8157,4,"Loved it, fits perfectly.",2026-09-09
1947,92516,-1,Decent product for the price.,2024-09-07
1948,68736,2,Not satisfied with the quality.,2026-09-12
1949,61202,1,Product did not match the description.,2024-09-04
1950,63487,3,"Average quality, does the job.",2024-11-02
1951,31823,3,"Average quality, does the job.",2026-09-03
1952,47297,4,"Exactly as described, will buy again.",2025-07-24
1953,98594,2,Product did not match the description.,2025-05-19
1954,37405,5,Good value for money.,2025-02-05
1955,21210,5,"Really happy with this purchase, great quality!",2026-08-23
1956,43748,5,"Loved it, fits perfectly.",2026-06-17
1957,43353,4,"Loved it, fits perfectly.",2026-03-30
1958,78594,4,"Exactly as described, will buy again.",2025-01-19
1959,47963,5,"Really happy with this purchase, great quality!",2025-11-21
1960,17644,1,"Disappointed, expected better.",2026-02-20
1961,69113,5,"Really happy with this purchase, great quality!",2026-03-26
1962,29265,4,"Loved it, fits perfectly.",2026-02-08
1963,79956,5,"Loved it, fits perfectly.",2025-01-19
1964,75145,5,"Really happy with this purchase, great quality!",2025-06-20
1965,69729,5,"Exactly as described, will buy again.",2025-08-01
1966,68557,5,"Really happy with this purchase, great quality!",2023-12-13
1967,68477,3,"Average quality, does the job.",2026-08-10
1968,17174,5,Good value for money.,2025-01-19
1969,45807,4,"Exactly as described, will buy again.",2026-03-12
1970,48470,1,Not satisfied with the quality.,2024-03-09
1971,39551,5,Good value for money.,2026-08-26
1972,7578,4,Good value for money.,2024-06-07
1973,34407,5,"Really happy with this purchase, great quality!",2025-05-05
1974,22985,2,"Disappointed, expected better.",2025-04-08
1975,62878,5,"Exactly as described, will buy again.",2026-06-13
1976,83831,3,"Average quality, does the job.",2025-08-19
1977,42044,5,"Loved it, fits perfectly.",2025-08-14
1978,40728,4,"Loved it, fits perfectly.",2026-07-14
1979,21659,2,"Disappointed, expected better.",2025-09-11
1980,46851,4,"Loved it, fits perfectly.",2026-09-04
1981,888,5,"Nice product, fast delivery too.",2025-10-25
1982,81524,1,Product did not match the description.,2025-10-13
1983,27214,5,Good value for money.,2026-06-16
1984,8303,1,Not satisfied with the quality.,2025-08-18
1985,71087,3,"Average quality, does the job.",2026-06-18
1986,10679,2,Not satisfied with the quality.,2026-08-26
1987,23091,5,Good value for money.,2025-12-18
1988,4946,4,,2025-09-19
1989,47358,5,"Loved it, fits perfectly.",2024-12-30
1990,84674,5,"Loved it, fits perfectly.",2024-02-28
1991,78353,5,"Loved it, fits perfectly.",2025-05-02
1992,75101,2,Product did not match the description.,2026-08-23
1993,77419,3,Decent product for the price.,2026-07-18
1994,76841,3,Decent product for the price.,2025-10-19
1995,74751,4,"Exactly as described, will buy again.",2026-02-05
1996,27805,3,Decent product for the price.,2025-08-27
1997,19969,2,"Disappointed, expected better.",2026-09-08
1998,2703,2,"Disappointed, expected better.",2024-09-11
1999,30241,5,Good value for money.,2026-07-04
2000,73162,5,Good value for money.,2024-09-03
2001,80901,3,"Average quality, does the job.",2026-04-11
2002,14069,4,"Really happy with this purchase, great quality!",2024-03-31
2003,44273,5,"Really happy with this purchase, great quality!",2026-06-09
2004,22192,3,"Average quality, does the job.",2024-05-08
2005,53304,5,"Really happy with this purchase, great quality!",2026-07-30
2006,98819,4,"Loved it, fits perfectly.",2025-12-27
2007,43451,2,Product did not match the description.,2024-04-05
2008,62319,1,Not satisfied with the quality.,2025-02-19
2009,41625,2,Product did not match the description.,2026-06-23
2010,53526,5,,2024-05-26
2011,23185,3,"Average quality, does the job.",2025-08-28
2012,77330,5,Good value for money.,2025-07-01
2013,62231,3,"It's okay, expected a bit better.",2026-09-03
2014,14778,4,"Nice product, fast delivery too.",2026-06-27
2015,37933,5,"Exactly as described, will buy again.",2025-08-29
2016,41552,3,"It's okay, expected a bit better.",2023-10-26
2017,5703,4,"Nice product, fast delivery too.",2024-11-16
2018,29587,5,"Loved it, fits perfectly.",2026-09-05
2019,67661,4,,2026-08-23
2020,32514,4,"Really happy with this purchase, great quality!",2025-02-06
2021,1524,4,"Loved it, fits perfectly.",2026-06-20
2022,15385,5,"Nice product, fast delivery too.",2026-07-24
2023,38025,2,Product did not match the description.,2025-02-13
2024,83196,3,,2026-09-01
2025,38275,4,,2026-03-19
2026,63721,4,"Exactly as described, will buy again.",2026-08-10
2027,70782,5,Good value for money.,2026-08-21
2028,40674,-1,"Nice product, fast delivery too.",2025-05-25
2029,52100,4,Good value for money.,2026-01-22
2030,31075,3,Decent product for the price.,2025-11-19
2031,32582,4,Good value for money.,2024-07-01
2032,63899,6,"Exactly as described, will buy again.",2026-08-18
2033,62748,5,"Loved it, fits perfectly.",2025-03-16
2034,91337,4,"Loved it, fits perfectly.",2026-03-07
2035,85816,4,"Loved it, fits perfectly.",2026-09-13
2036,79043,4,"Really happy with this purchase, great quality!",2025-07-10
2037,89959,4,Good value for money.,2025-10-27
2038,92062,4,"Really happy with this purchase, great quality!",2026-08-31
2039,76537,4,Good value for money.,2024-11-18
2040,41937,4,"Exactly as described, will buy again.",2025-09-01
