return_id,order_details_id,return_reason,return_amount,return_status,return_date
3807,35054,Changed mind,3021.33,Approved,2025-07-10
3808,35055,Color mismatch,2489.4,Approved,2025-07-06
3809,35067,Changed mind,1477.93,Approved,2025-08-29
3810,35085,Changed mind,804.47,Approved,2025-10-31
3811,35093,Changed mind,377.09,Approved,2025-12-27
3812,35101,Color mismatch,4978.8,Approved,2026-01-27
3813,35104,Not as described,389.69,Pending,2026-02-07
3814,35117,Sole damage,2088.22,Approved,2026-05-26
3815,35140,Size too small,3021.33,Approved,2026-08-22
3816,35153,Sole damage,2231.12,Pending,2025-09-02
3817,35162,Color mismatch,4839.56,Approved,02 Nov 2025
3818,35163,Wrong size,1916.95,Approved,2025/10/31
3819,35172,Changed mind,2231.12,Approved,14-01-2026
3820,35174,Changed mind,844.84,Approved,2026-01-13
3821,35178,Color mismatch,8230.68,Approved,2026-03-22
3822,35213,Changed mind,1834.35,Rejected,2025-11-15
3823,35218,Not as described,988.73,Rejected,2026-07-28
3824,35221,Color mismatch,6811.47,Approved,2026-09-14
3825,35239,Shade mismatch,434.65,Approved,2026-05-29
3826,35266,Size too large,2954.08,Rejected,2025-06-28
3827,35273,Sole damage,1287.64,Approved,2025-09-04
3828,35280,Fabric quality poor,5956.14,Approved,2025-11-11
3829,35287,Wrong size,2088.22,Approved,2026-03-09
3830,35297,Fabric quality poor,2761.13,Approved,2026-06-29
3831,35303,Allergic reaction,823.09,Approved,2026-08-24
3832,35306,Sole damage,2174.44,Approved,2026-08-23
3833,35319,Changed mind,243.4,Approved,2025-05-01
3834,35326,Size too large,969.8,Approved,2026-06-17
3835,35334,Product damaged,893.22,Approved,2024-12-02
3836,35349,Product damaged,562.47,Approved,2023-08-14
3837,35352,Not as described,716.49,Approved,2025-07-17
3838,35354,Wrong size,5945.6,Pending,2026-03-03
3839,35358,Changed mind,664.45,Approved,2023-08-22
3840,35362,Product damaged,695.64,Approved,2025-06-17
3841,35391,Product damaged,386.2,Pending,2026-09-03
3842,35406,Uncomfortable fit,1115.56,Approved,2024-10-28
3843,35411,Uncomfortable fit,6523.32,Approved,2025-07-23
3844,35434,Changed mind,1293.67,Approved,2025-07-13
3845,35440,Sole damage,2088.22,Approved,2025-09-05
3846,35468,Changed mind,922.42,Rejected,2026-05-07
3847,35470,Size too small,2270.49,Approved,2026-05-09
3848,35471,Changed mind,1287.64,Approved,2026-05-18
3849,35495,Not as described,804.47,Approved,2026-06-02
3850,35513,Sole damage,2972.8,Approved,2026-08-25
3851,35516,Size too large,782.44,Approved,2026-08-30
3852,35532,Uncomfortable fit,1287.64,Approved,2024-05-17
3853,35536,Fabric quality poor,1477.04,Approved,2024-06-10
3854,35573,Size too large,2270.49,Approved,2025-12-04
3855,35581,Shade mismatch,823.09,Rejected,2026-05-08
3856,35600,Changed mind,1477.04,Approved,2026-01-05
3857,35603,Sole damage,2743.56,Approved,2026-01-05
3858,35631,Color mismatch,2972.8,Approved,2026-07-05
3859,35646,Color mismatch,2088.22,Approved,2026-08-24
3860,35659,Not as described,243.4,Approved,08/29/2026
3861,35691,Not as described,394.6,Approved,2025-04-01
3862,35703,Changed mind,275.13,Approved,2025-10-13
3863,35707,Sole damage,2972.8,Approved,2026-01-24
3864,35730,Changed mind,1087.25,Pending,2023-11-21
3865,35736,Size too small,893.75,Approved,2024-01-06
3866,35738,Changed mind,969.8,Approved,2024-04-09
3867,35745,Changed mind,1916.95,Approved,2024-06-25
3868,35758,Color mismatch,2270.49,Approved,2025-04-07
3869,35766,Sole damage,1834.35,Approved,2025-09-30
3870,35774,Uncomfortable fit,4348.88,Approved,2026-04-27
3871,35777,Changed mind,386.2,Approved,2026-05-30
3872,35784,Changed mind,2575.28,Pending,2026-09-08
3873,35796,Changed mind,846.15,Pending,2026-03-18
3874,35808,Changed mind,1183.8,Approved,2026-05-05
3875,35814,Changed mind,5522.26,Approved,2026-06-27
3876,35825,Size issue,804.47,Approved,2026-08-26
3877,35851,Fabric quality poor,969.8,Approved,2025-01-14
3878,35859,Size too large,9063.99,Approved,2025-03-18
3879,35867,Product damaged,394.6,Approved,2025-07-13
3880,35880,Color mismatch,2419.78,Approved,2026-09-08
3881,35894,Not as described,751.5,Approved,2024-09-02
3882,35896,Changed mind,375.75,Rejected,2024-10-30
3883,35918,Changed mind,1293.67,Rejected,2025-09-09
3884,35959,Changed mind,1293.67,Rejected,2026-08-03
3885,35962,Allergic reaction,823.09,Approved,2026-08-27
3886,35972,Sole damage,2743.56,Approved,2026-01-09
3887,35977,Color mismatch,2575.28,Approved,2026-03-31
3888,35988,Product damaged,1240.53,Approved,2024-10-30
3889,35994,Changed mind,2270.49,Approved,2025-03-27
3890,36004,Not as described,389.69,Approved,2026-02-16
3891,36006,Size too small,2270.49,Approved,2026-02-13
3892,36010,Size too large,2761.13,Pending,2026-02-17
3893,36036,Changed mind,1303.95,Approved,2026-07-29
3894,36038,Fabric quality poor,1477.93,Approved,2026-05-10
3895,36040,Size too small,969.8,Approved,2026-05-09
3896,36068,Changed mind,846.15,Approved,2026-08-28
3897,36074,Fabric quality poor,1477.04,Approved,2025-06-26
3898,36077,Sole damage,1834.35,Approved,2025-10-27
3899,36080,Color mismatch,1477.93,Approved,2026-02-09
3900,36107,Fabric quality poor,969.8,Rejected,2026-06-27
3901,36114,Fabric quality poor,2761.13,Approved,2025-01-08
3902,36116,Size issue,776.2,Approved,2025-02-01
3903,36119,Sole damage,2419.78,Rejected,2025-02-21
3904,36131,Changed mind,434.65,Approved,2025-09-07
3905,36141,Shade mismatch,893.22,Approved,2026-03-22
3906,36146,Shade mismatch,664.45,Approved,2026-07-15
3907,36155,Allergic reaction,1087.25,Approved,2024-02-12
3908,36172,Not as described,1353.12,Approved,2025-08-06
3909,36173,Changed mind,5956.14,Approved,2025-08-19
3910,36179,Changed mind,243.4,Approved,2025-10-15
3911,36183,Not as described,716.49,Approved,2025-11-28
3912,36190,Uncomfortable fit,1488.07,Approved,2026-01-07
3913,36197,Size too large,1477.04,Approved,2026-08-03
3914,36218,PRODUCT DAMAGED,722.7,Approved,2026-09-07
3915,36236,Size too large,1844.84,Approved,2026/07/29
3916,36237,Changed mind,2972.8,Approved,2026-08-23
3917,36239,Size too small,1477.04,Approved,2026-08-20
3918,36279,Not as described,776.2,Approved,2026-08-01
3919,36284,Changed mind,1786.44,Pending,2026-08-17
3920,36286,Product damaged,695.64,Approved,2026-08-26
3921,36299,Not as described,525.91,Rejected,2026-08-31
3922,36301,Changed mind,2954.08,Approved,2026-08-28
3923,36308,Color mismatch,2761.13,Approved,2026-09-04
3924,36311,Changed mind,1985.38,Approved,2026-09-07
3925,36316,Wrong size,2231.12,Approved,2025-01-14
3926,36318,Changed mind,1328.9,Approved,2025-03-11
3927,36327,Changed mind,410.58,Approved,2025-10-29
3928,36334,Color mismatch,1689.68,Approved,2025-12-13
3929,36335,Size too small,2761.13,Approved,2025-12-28
3930,36342,Product damaged,434.65,Approved,2026-04-17
3931,36355,Changed mind,1834.35,Approved,2026-07-25
3932,36363,Shade mismatch,434.65,Approved,2024-04-16
3933,36368,Uncomfortable fit,1115.56,Rejected,2025-01-07
3934,36374,Wrong size,1115.56,Approved,2025-01-08
3935,36382,Product damaged,846.15,Approved,2025-08-03
3936,36391,Color mismatch,3021.33,Approved,2025-10-16
3937,36393,Not as described,654.38,Approved,2025-10-25
3938,36397,Changed mind,3881.01,Approved,2026-01-10
3939,36399,Size too large,893.75,Approved,2026-02-08
3940,36407,Changed mind,2743.56,Rejected,2024-09-24
3941,36418,Fabric quality poor,1564.88,Approved,2025-10-14
3942,36422,Size too small,2955.86,Approved,2025-12-24
3943,36423,Color mismatch,2761.13,Approved,2025-12-16
3944,36425,Not as described,200.78,Approved,2026-01-02
3945,36454,Product damaged,1293.67,Rejected,2025-11-12
3946,36465,Changed mind,922.42,Approved,2026-01-01
3947,36473,Color mismatch,2743.56,Rejected,2026-05-15
3948,36477,Size too large,782.44,Approved,2026-06-09
3949,36487,Product damaged,301.02,Approved,2026-09-06
3950,36495,Shade mismatch,1087.25,Approved,2026-01-15
3951,36500,Color mismatch,3021.33,Approved,2026-01-18
3952,36501,Size too small,782.44,Approved,2025-04-20
3953,36511,Allergic reaction,893.22,Approved,2025-04-11
3954,36520,not as described,1552.4,Pending,2025-06-14
3955,36521,Product damaged,301.02,Approved,2025-06-13
3956,36523,Product damaged,205.29,Approved,2025-06-18
3957,36527,Changed mind,2972.8,Approved,2025-07-15
3958,36528,Color mismatch,7259.34,Approved,2025-07-14
3959,36533,Wrong size,1834.35,Approved,2025-08-16
3960,36537,Size too large,6042.66,Approved,2025-09-05
3961,36550,Fabric quality poor,1477.93,Approved,2025-10-23
3962,36551,Changed mind,782.44,Approved,2025-10-13
3963,36560,Sole damage,2419.78,Rejected,2025-11-06
3964,36565,Shade mismatch,1240.53,Approved,2025-11-11
3965,36577,Size issue,1353.12,Approved,2024-09-11
3966,36614,Allergic reaction,1087.25,Approved,2026-08-28
3967,36618,PRODUCT DAMAGED,145.44,Approved,17 Jul 2025
3968,36623,Allergic reaction,1240.53,Rejected,2025-10-09
3969,36625,Changed mind,1115.56,Approved,10/19/2025
3970,36628,Changed mind,1985.38,Approved,2025-10-17
3971,36644,Changed mind,377.09,Approved,2026-02-07
3972,36649,Size too small,2489.4,Approved,2026-03-01
3973,36651,Uncomfortable fit,7259.34,Approved,2026-08-01
3974,36657,Not as described,410.58,Approved,2026-08-19
3975,36678,Changed mind,2909.4,Approved,2026-01-17
3976,36679,Color mismatch,2761.13,Approved,2026-01-12
3977,36684,Product damaged,823.09,Approved,2026-02-01
3978,36687,Not as described,669.38,Approved,2026-02-20
3979,36688,size issue,654.36,Approved,2026-02-16
3980,36712,Uncomfortable fit,2575.28,Approved,2026-06-24
3981,36721,Product damaged,1303.95,Pending,2026-07-12
3982,36725,Size too small,2909.4,Pending,2026-08-05
3983,36728,Color mismatch,2231.12,Rejected,2026-08-31
3984,36735,Size too small,2761.13,Approved,2026-09-01
3985,36742,Color mismatch,1477.93,Approved,2023-11-17
3986,36764,Not as described,716.49,Approved,2024-07-14
3987,36777,Changed mind,2419.78,Approved,2024-10-14
3988,36785,Changed mind,1124.94,Rejected,2024-11-17
3989,36804,Sole damage,2419.78,Approved,2025-02-08
3990,36813,Allergic reaction,2481.06,Approved,2024-04-02
3991,36817,Shade mismatch,846.15,Pending,2024-06-07
3992,36822,Color mismatch,6811.47,Approved,2025-01-31
3993,36829,Wrong size,1834.35,Approved,2025-10-28
3994,36835,Size issue,676.56,Approved,2026-01-01
3995,36842,Sole damage,2419.78,Approved,2026-04-04
3996,36846,Allergic reaction,1240.53,Approved,2026-09-10
3997,36857,Size issue,804.47,Approved,2025-04-11
3998,36876,Color mismatch,2955.86,Approved,2023-11-27
3999,36877,Fabric quality poor,969.8,Approved,2023-11-16
4000,36889,Color mismatch,1689.68,Approved,2026-05-21
4001,36893,Not as described,776.2,Approved,05/27/2026
4002,36905,Changed mind,243.4,Approved,2026-06-19
4003,36916,Changed mind,922.42,Rejected,2026-06-28
4004,36917,Color mismatch,1477.93,Approved,2026-06-21
4005,36920,Wrong size,2972.8,Approved,2026-06-21
4006,36925,Uncomfortable fit,1834.35,Rejected,2026-07-16
4007,36927,Allergic reaction,1124.94,Approved,2026-08-01
4008,36931,Product damaged,550.26,Approved,2026-07-28
4009,36936,Size issue,716.49,Approved,2026-08-06
4010,36950,Size issue,804.47,Approved,2026-09-03
4011,36998,Product damaged,1692.3,Approved,2025-11-18
4012,37000,Fabric quality poor,4540.98,Approved,2025-12-17
4013,37013,Size issue,1552.4,Rejected,2026-02-23
4014,37017,Changed mind,5503.05,Approved,2026-04-15
4015,37019,Fabric quality poor,782.44,Approved,2026-04-21
4016,37027,Changed mind,969.8,Pending,2026-09-02
4017,37040,sole damage,2575.28,Rejected,2024-03-14
4018,37042,Wrong size,4348.88,Approved,2024-04-25
4019,37049,Changed mind,394.6,Approved,2024-08-21
4020,37057,Sole damage,844.84,Approved,2024-10-14
4021,37058,Product damaged,695.64,Rejected,2024-11-13
4022,37067,Changed mind,4348.88,Approved,2025-09-04
4023,37070,Changed mind,1916.95,Approved,2026-01-08
4024,37071,Color mismatch,2976.14,Approved,2026-01-11
4025,37080,Size issue,375.75,Pending,2026-09-06
4026,37100,Size too small,1477.04,Approved,2026-01-12
4027,37104,Size too large,782.44,Approved,2026-01-22
4028,37117,Sole damage,1488.07,Approved,2026-04-21
4029,37119,Changed mind,2088.22,Pending,2026-08-09
4030,37127,Color mismatch,3970.76,Rejected,2025-06-29
4031,37168,Uncomfortable fit,1287.64,Approved,2026-04-25
4032,37170,wrong size,2088.22,Approved,2026-04-30
4033,37202,Changed mind,1293.67,Approved,2026-07-27
4034,37203,Allergic reaction,823.09,Pending,2026-07-20
4035,37205,Fabric quality poor,2270.49,Approved,08/23/2026
4036,37218,Size too small,782.44,Approved,2025-05-29
4037,37234,Color mismatch,4839.56,Approved,2025-06-11
4038,37238,Wrong size,1115.56,Pending,2025-06-11
4039,37252,not as described,377.09,Approved,2025-06-27
4040,37260,Size too large,969.8,Approved,2025-06-25
4041,37272,Changed mind,1916.95,Approved,2025-07-18
4042,37285,Allergic reaction,1293.67,Approved,2025-07-28
4043,37336,Size too large,893.75,Approved,2026-08-23
4044,37337,Changed mind,1564.88,Approved,2026-08-20
4045,37338,Color mismatch,2489.4,Approved,2026-08-25
4046,37360,Changed mind,361.35,Pending,2026-09-12
4047,37365,Size issue,676.56,Rejected,2026-09-01
4048,37366,Changed mind,988.73,Approved,2026-08-22
4049,37369,Uncomfortable fit,1115.56,Approved,2024-05-04
4050,37370,fabric quality poor,4978.8,Approved,2024-06-14
4051,37371,Uncomfortable fit,2088.22,Approved,2024-06-20
4052,37373,Uncomfortable fit,2088.22,Approved,2024-08-18
4053,37375,wrong size,844.84,Approved,2024-09-03
4054,37412,Not as described,200.78,Approved,2026-08-22
4055,37420,Uncomfortable fit,3833.9,Pending,2024-02-29
4056,37430,CHANGED MIND,275.13,Approved,2025-06-03
4057,37453,Size issue,751.5,Approved,2025-03-21
4058,37457,Color mismatch,2743.56,Approved,2025-04-09
4059,37477,Changed mind,2575.28,Approved,2024-10-15
4060,37478,Color mismatch,1488.07,Approved,2024-11-01
4061,37486,Changed mind,1477.04,Approved,2025-03-18
4062,37487,Color mismatch,2270.49,Approved,2025-03-25
4063,37509,Wrong size,1834.35,Approved,2026-01-07
4064,37524,changed mind,1477.04,Rejected,2026-06-18
4065,37525,Fabric quality poor,922.42,Approved,2026-06-26
4066,37534,Size too small,969.8,Approved,2025-08-06
4067,37541,Size issue,654.36,Approved,2025-08-13
4068,37557,Changed mind,301.02,Approved,2025-08-11
4069,37570,Allergic reaction,664.45,Approved,2025-08-29
4070,37581,Product damaged,1087.25,Pending,2025-09-02
4071,37588,Not as described,776.2,Approved,2025-09-14
4072,37589,Changed mind,988.73,Approved,2025-09-05
4073,37600,Color mismatch,844.84,Approved,2025-04-06
4074,37655,Product damaged,1240.53,Approved,2025-10-24
4075,37661,Not as described,389.69,Approved,2026-04-02
4076,37672,Size too large,782.44,Approved,2026-09-01
4077,37685,Size too small,782.44,Approved,2026-04-29
4078,37689,Size too large,782.44,Rejected,2026-05-21
4079,37693,Product damaged,1328.9,Approved,2026-06-29
4080,37694,Wrong size,844.84,Rejected,2026-07-12
4081,37709,Product damaged,562.47,Approved,2023-10-17
4082,37713,Size too small,922.42,Approved,2025-02-04
4083,37717,Color mismatch,2575.28,Approved,2026-01-23
4084,37722,Size too small,922.42,Approved,2026-02-07
4085,37724,Shade mismatch,434.65,Approved,2026-02-12
4086,37728,Not as described,394.6,Approved,2026-02-21
4087,37733,SOLE DAMAGE,4348.88,Approved,2026-03-31
4088,37734,Color mismatch,1689.68,Pending,2026-03-27
4089,37748,Allergic reaction,869.3,Approved,2026-05-10
4090,37762,Changed mind,1287.64,Rejected,2026-06-29
4091,37771,Changed mind,1240.53,Approved,2026-08-24
4092,37778,Size issue,525.91,Rejected,2026-08-30
4093,37787,Product damaged,233.58,Approved,2026-09-09
4094,37809,Fabric quality poor,2270.49,Approved,2025-05-22
4095,37812,Color mismatch,8230.68,Approved,2025-06-25
4096,37820,Allergic reaction,2086.92,Approved,2025-12-23
4097,37824,Uncomfortable fit,2972.8,Approved,2026-07-14
4098,37829,Changed mind,525.91,Rejected,2024-11-14
4099,37833,Size issue,804.47,Rejected,2025-01-03
4100,37842,Fabric quality poor,1477.93,Approved,2026-03-25
4101,37846,Not as described,145.44,Approved,2026-04-11
4102,37850,Allergic reaction,275.13,Approved,2026-04-22
4103,37855,Changed mind,394.6,Approved,2026-08-31
4104,37858,Size too small,3021.33,Approved,2026-09-06
4105,37869,Uncomfortable fit,2088.22,Approved,2025-10-02
4106,37874,Uncomfortable fit,844.84,Approved,2026-03-16
4107,37889,Changed mind,2489.4,Rejected,2024-10-07
4108,37899,Shade mismatch,275.13,Approved,2025-03-29
4109,37901,Product damaged,1240.53,Approved,2025-03-31
4110,37914,Fabric quality poor,969.8,Approved,2025-10-27
4111,37925,Changed mind,1564.88,Approved,2026-06-24
4112,37931,Uncomfortable fit,5945.6,Approved,2025-07-04
4113,37936,Not as described,1608.94,Approved,2025-11-03
4114,37939,Sole damage,844.84,Approved,2023-08-13
4115,37946,uncomfortable fit,2743.56,Approved,2024-12-09
4116,37959,Color mismatch,1115.56,Pending,2025-05-07
4117,37970,Size issue,754.18,Approved,2023-08-25
4118,37973,Not as described,375.75,Approved,2023-09-14
4119,37983,Changed mind,5522.26,Approved,2024-06-25
4120,38001,Color mismatch,2955.86,Approved,2026-01-20
4121,38005,Product damaged,772.4,Approved,2026-04-24
4122,38013,Fabric quality poor,922.42,Approved,2025-02-09
4123,38015,Size too large,922.42,Approved,2025-09-04
4124,38018,Uncomfortable fit,1488.07,Approved,2025-11-10
4125,38038,Color mismatch,2088.22,Approved,2026-06-14
4126,38041,Sole damage,1916.95,Approved,2026-07-17
4127,38042,Uncomfortable fit,4348.88,Approved,2026-08-14
4128,38070,Changed mind,4431.12,Approved,2026-02-09
4129,38071,Color mismatch,2270.49,Approved,2026-03-04
4130,38098,Uncomfortable fit,4176.44,Approved,2026-08-05
4131,38099,Sole damage,1115.56,Pending,2026-07-31
4132,38101,Color mismatch,1115.56,Approved,2026-08-09
4133,38144,Not as described,804.47,Approved,2025-07-08
4134,38152,Uncomfortable fit,2743.56,Approved,2026-08-05
4135,38177,Shade mismatch,275.13,Approved,2026-08-20
4136,38185,Changed mind,486.8,Approved,2026-09-06
4137,38202,Product damaged,264.09,Approved,2025-05-30
4138,38205,Sole damage,2419.78,Approved,2025-07-04
4139,38222,Size too large,782.44,Approved,2026-02-08
4140,38225,CHANGED MIND,1391.28,Approved,2026-08-23
4141,38257,Uncomfortable fit,2174.44,Rejected,2025-10-12
4142,38261,Size too small,3021.33,Approved,2025-11-01
4143,38268,Changed mind,1115.56,Approved,2025-12-18
4144,38278,Changed mind,3833.9,Approved,2026-05-12
4145,38289,Wrong size,6264.66,Pending,2026-08-22
4146,38324,Wrong size,5487.12,Pending,2026-03-21
4147,38331,Uncomfortable fit,2174.44,Approved,2025-02-28
4148,38337,Color mismatch,1477.93,Approved,2024-11-07
4149,38344,Changed mind,1985.38,Approved,2026-08-18
4150,38345,Sole damage,844.84,Rejected,2024-08-23
4151,38372,Changed mind,669.38,Approved,2024-06-22
4152,38380,Size issue,676.56,Rejected,2025-01-05
4153,38384,Size too large,6042.66,Approved,2025-07-22
4154,38397,Allergic reaction,1087.25,Approved,2024-10-31
4155,38422,Changed mind,3021.33,Approved,2025-09-04
4156,38425,Size too small,922.42,Approved,2025-09-27
4157,38426,Size too small,1787.5,Approved,2025-10-18
4158,38429,Changed mind,562.47,Approved,2025-11-12
4159,38431,Changed mind,525.91,Approved,2025-11-25
